cd_secao;cd_divisao;ds_divisao;cd_grupo;ds_grupo;cd_classe;ds_classe;cd_subclasse;ds_subclasse;insert_tb
F;43;SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO;433;Obras de acabamento;43304;Obras de acabamento;4330401;Impermeabilização em obras de engenharia civil;('F','43','SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO','433','Obras de acabamento','43304','Obras de acabamento','4330401','Impermeabilização em obras de engenharia civil')
F;43;SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO;433;Obras de acabamento;43304;Obras de acabamento;4330402;Instalação de portas, janelas, tetos, divisórias e armários embutidos de qualquer material;('F','43','SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO','433','Obras de acabamento','43304','Obras de acabamento','4330402','Instalação de portas, janelas, tetos, divisórias e armários embutidos de qualquer material')
F;43;SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO;433;Obras de acabamento;43304;Obras de acabamento;4330403;Obras de acabamento em gesso e estuque;('F','43','SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO','433','Obras de acabamento','43304','Obras de acabamento','4330403','Obras de acabamento em gesso e estuque')
F;43;SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO;433;Obras de acabamento;43304;Obras de acabamento;4330404;Serviços de pintura de edifícios em geral;('F','43','SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO','433','Obras de acabamento','43304','Obras de acabamento','4330404','Serviços de pintura de edifícios em geral')
F;43;SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO;433;Obras de acabamento;43304;Obras de acabamento;4330405;Aplicação de revestimentos e de resinas em interiores e exteriores;('F','43','SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO','433','Obras de acabamento','43304','Obras de acabamento','4330405','Aplicação de revestimentos e de resinas em interiores e exteriores')
F;43;SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO;433;Obras de acabamento;43304;Obras de acabamento;4330499;Outras obras de acabamento da construção;('F','43','SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO','433','Obras de acabamento','43304','Obras de acabamento','4330499','Outras obras de acabamento da construção')
F;43;SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO;439;Outros serviços especializados para construção;43916;Obras de fundações;4391600;Obras de fundações;('F','43','SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO','439','Outros serviços especializados para construção','43916','Obras de fundações','4391600','Obras de fundações')
F;43;SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO;439;Outros serviços especializados para construção;43991;Serviços especializados para construção não especificados anteriormente;4399101;Administração de obras;('F','43','SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO','439','Outros serviços especializados para construção','43991','Serviços especializados para construção não especificados anteriormente','4399101','Administração de obras')
F;43;SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO;439;Outros serviços especializados para construção;43991;Serviços especializados para construção não especificados anteriormente;4399102;Montagem e desmontagem de andaimes e outras estruturas temporárias;('F','43','SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO','439','Outros serviços especializados para construção','43991','Serviços especializados para construção não especificados anteriormente','4399102','Montagem e desmontagem de andaimes e outras estruturas temporárias')
F;43;SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO;439;Outros serviços especializados para construção;43991;Serviços especializados para construção não especificados anteriormente;4399103;Obras de alvenaria;('F','43','SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO','439','Outros serviços especializados para construção','43991','Serviços especializados para construção não especificados anteriormente','4399103','Obras de alvenaria')
F;43;SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO;439;Outros serviços especializados para construção;43991;Serviços especializados para construção não especificados anteriormente;4399104;Serviços de operação e fornecimento de equipamentos para transporte e elevação de cargas e pessoas para uso em obras;('F','43','SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO','439','Outros serviços especializados para construção','43991','Serviços especializados para construção não especificados anteriormente','4399104','Serviços de operação e fornecimento de equipamentos para transporte e elevação de cargas e pessoas para uso em obras')
F;43;SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO;439;Outros serviços especializados para construção;43991;Serviços especializados para construção não especificados anteriormente;4399105;Perfuração e construção de poços de água;('F','43','SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO','439','Outros serviços especializados para construção','43991','Serviços especializados para construção não especificados anteriormente','4399105','Perfuração e construção de poços de água')
F;43;SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO;439;Outros serviços especializados para construção;43991;Serviços especializados para construção não especificados anteriormente;4399199;Serviços especializados para construção não especificados anteriormente;('F','43','SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO','439','Outros serviços especializados para construção','43991','Serviços especializados para construção não especificados anteriormente','4399199','Serviços especializados para construção não especificados anteriormente')
G;45;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;451;Comércio de veículos automotores;45111;Comércio a varejo e por atacado de veículos automotores;4511101;Comércio a varejo de automóveis, camionetas e utilitários novos;('G','45','COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS','451','Comércio de veículos automotores','45111','Comércio a varejo e por atacado de veículos automotores','4511101','Comércio a varejo de automóveis, camionetas e utilitários novos')
G;45;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;451;Comércio de veículos automotores;45111;Comércio a varejo e por atacado de veículos automotores;4511102;Comércio a varejo de automóveis, camionetas e utilitários usados;('G','45','COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS','451','Comércio de veículos automotores','45111','Comércio a varejo e por atacado de veículos automotores','4511102','Comércio a varejo de automóveis, camionetas e utilitários usados')
G;45;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;451;Comércio de veículos automotores;45111;Comércio a varejo e por atacado de veículos automotores;4511103;Comércio por atacado de automóveis, camionetas e utilitários novos e usados;('G','45','COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS','451','Comércio de veículos automotores','45111','Comércio a varejo e por atacado de veículos automotores','4511103','Comércio por atacado de automóveis, camionetas e utilitários novos e usados')
G;45;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;451;Comércio de veículos automotores;45111;Comércio a varejo e por atacado de veículos automotores;4511104;Comércio por atacado de caminhões novos e usados;('G','45','COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS','451','Comércio de veículos automotores','45111','Comércio a varejo e por atacado de veículos automotores','4511104','Comércio por atacado de caminhões novos e usados')
G;45;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;451;Comércio de veículos automotores;45111;Comércio a varejo e por atacado de veículos automotores;4511105;Comércio por atacado de reboques e semireboques novos e usados;('G','45','COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS','451','Comércio de veículos automotores','45111','Comércio a varejo e por atacado de veículos automotores','4511105','Comércio por atacado de reboques e semireboques novos e usados')
G;45;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;451;Comércio de veículos automotores;45111;Comércio a varejo e por atacado de veículos automotores;4511106;Comércio por atacado de ônibus e micro-ônibus novos e usados;('G','45','COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS','451','Comércio de veículos automotores','45111','Comércio a varejo e por atacado de veículos automotores','4511106','Comércio por atacado de ônibus e micro-ônibus novos e usados')
G;45;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;451;Comércio de veículos automotores;45129;Representantes comerciais e agentes do comércio de veículos automotores;4512901;Representantes comerciais e agentes do comércio de veículos automotores;('G','45','COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS','451','Comércio de veículos automotores','45129','Representantes comerciais e agentes do comércio de veículos automotores','4512901','Representantes comerciais e agentes do comércio de veículos automotores')
G;45;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;451;Comércio de veículos automotores;45129;Representantes comerciais e agentes do comércio de veículos automotores;4512902;Comércio sob consignação de veículos automotores;('G','45','COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS','451','Comércio de veículos automotores','45129','Representantes comerciais e agentes do comércio de veículos automotores','4512902','Comércio sob consignação de veículos automotores')
G;45;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;452;Manutenção e reparação de veículos automotores;45200;Manutenção e reparação de veículos automotores;4520001;Serviços de manutenção e reparação mecânica de veículos automotores;('G','45','COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS','452','Manutenção e reparação de veículos automotores','45200','Manutenção e reparação de veículos automotores','4520001','Serviços de manutenção e reparação mecânica de veículos automotores')
G;45;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;452;Manutenção e reparação de veículos automotores;45200;Manutenção e reparação de veículos automotores;4520002;Serviços de lanternagem ou funilaria e pintura de veículos automotores;('G','45','COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS','452','Manutenção e reparação de veículos automotores','45200','Manutenção e reparação de veículos automotores','4520002','Serviços de lanternagem ou funilaria e pintura de veículos automotores')
G;45;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;452;Manutenção e reparação de veículos automotores;45200;Manutenção e reparação de veículos automotores;4520003;Serviços de manutenção e reparação elétrica de veículos automotores;('G','45','COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS','452','Manutenção e reparação de veículos automotores','45200','Manutenção e reparação de veículos automotores','4520003','Serviços de manutenção e reparação elétrica de veículos automotores')
G;45;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;452;Manutenção e reparação de veículos automotores;45200;Manutenção e reparação de veículos automotores;4520004;Serviços de alinhamento e balanceamento de veículos automotores;('G','45','COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS','452','Manutenção e reparação de veículos automotores','45200','Manutenção e reparação de veículos automotores','4520004','Serviços de alinhamento e balanceamento de veículos automotores')
G;45;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;452;Manutenção e reparação de veículos automotores;45200;Manutenção e reparação de veículos automotores;4520005;Serviços de lavagem, lubrificação e polimento de veículos automotores;('G','45','COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS','452','Manutenção e reparação de veículos automotores','45200','Manutenção e reparação de veículos automotores','4520005','Serviços de lavagem, lubrificação e polimento de veículos automotores')
G;45;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;452;Manutenção e reparação de veículos automotores;45200;Manutenção e reparação de veículos automotores;4520006;Serviços de borracharia para veículos automotores;('G','45','COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS','452','Manutenção e reparação de veículos automotores','45200','Manutenção e reparação de veículos automotores','4520006','Serviços de borracharia para veículos automotores')
G;45;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;452;Manutenção e reparação de veículos automotores;45200;Manutenção e reparação de veículos automotores;4520007;Serviços de instalação, manutenção e reparação de acessórios para veículos automotores;('G','45','COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS','452','Manutenção e reparação de veículos automotores','45200','Manutenção e reparação de veículos automotores','4520007','Serviços de instalação, manutenção e reparação de acessórios para veículos automotores')
G;45;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;452;Manutenção e reparação de veículos automotores;45200;Manutenção e reparação de veículos automotores;4520008;Serviços de capotaria;('G','45','COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS','452','Manutenção e reparação de veículos automotores','45200','Manutenção e reparação de veículos automotores','4520008','Serviços de capotaria')
G;45;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;453;Comércio de peças e acessórios para veículos automotores;45307;Comércio de peças e acessórios para veículos automotores;4530701;Comércio por atacado de peças e acessórios novos para veículos automotores;('G','45','COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS','453','Comércio de peças e acessórios para veículos automotores','45307','Comércio de peças e acessórios para veículos automotores','4530701','Comércio por atacado de peças e acessórios novos para veículos automotores')
G;45;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;453;Comércio de peças e acessórios para veículos automotores;45307;Comércio de peças e acessórios para veículos automotores;4530702;Comércio por atacado de pneumáticos e câmaras-de-ar;('G','45','COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS','453','Comércio de peças e acessórios para veículos automotores','45307','Comércio de peças e acessórios para veículos automotores','4530702','Comércio por atacado de pneumáticos e câmaras-de-ar')
G;45;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;453;Comércio de peças e acessórios para veículos automotores;45307;Comércio de peças e acessórios para veículos automotores;4530703;Comércio a varejo de peças e acessórios novos para veículos automotores;('G','45','COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS','453','Comércio de peças e acessórios para veículos automotores','45307','Comércio de peças e acessórios para veículos automotores','4530703','Comércio a varejo de peças e acessórios novos para veículos automotores')
G;45;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;453;Comércio de peças e acessórios para veículos automotores;45307;Comércio de peças e acessórios para veículos automotores;4530704;Comércio a varejo de peças e acessórios usados para veículos automotores;('G','45','COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS','453','Comércio de peças e acessórios para veículos automotores','45307','Comércio de peças e acessórios para veículos automotores','4530704','Comércio a varejo de peças e acessórios usados para veículos automotores')
G;45;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;453;Comércio de peças e acessórios para veículos automotores;45307;Comércio de peças e acessórios para veículos automotores;4530705;Comércio a varejo de pneumáticos e câmaras-de-ar;('G','45','COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS','453','Comércio de peças e acessórios para veículos automotores','45307','Comércio de peças e acessórios para veículos automotores','4530705','Comércio a varejo de pneumáticos e câmaras-de-ar')
G;45;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;453;Comércio de peças e acessórios para veículos automotores;45307;Comércio de peças e acessórios para veículos automotores;4530706;Representantes comerciais e agentes do comércio de peças e acessórios novos e usados para veículos automotores;('G','45','COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS','453','Comércio de peças e acessórios para veículos automotores','45307','Comércio de peças e acessórios para veículos automotores','4530706','Representantes comerciais e agentes do comércio de peças e acessórios novos e usados para veículos automotores')
G;45;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;454;Comércio, manutenção e reparação de motocicletas, peças e acessórios;45412;Comércio por atacado e a varejo de motocicletas, peças e acessórios;4541201;Comércio por atacado de motocicletas e motonetas;('G','45','COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS','454','Comércio, manutenção e reparação de motocicletas, peças e acessórios','45412','Comércio por atacado e a varejo de motocicletas, peças e acessórios','4541201','Comércio por atacado de motocicletas e motonetas')
G;45;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;454;Comércio, manutenção e reparação de motocicletas, peças e acessórios;45412;Comércio por atacado e a varejo de motocicletas, peças e acessórios;4541202;Comércio por atacado de peças e acessórios para motocicletas e motonetas;('G','45','COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS','454','Comércio, manutenção e reparação de motocicletas, peças e acessórios','45412','Comércio por atacado e a varejo de motocicletas, peças e acessórios','4541202','Comércio por atacado de peças e acessórios para motocicletas e motonetas')
G;45;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;454;Comércio, manutenção e reparação de motocicletas, peças e acessórios;45412;Comércio por atacado e a varejo de motocicletas, peças e acessórios;4541203;Comércio a varejo de motocicletas e motonetas novas;('G','45','COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS','454','Comércio, manutenção e reparação de motocicletas, peças e acessórios','45412','Comércio por atacado e a varejo de motocicletas, peças e acessórios','4541203','Comércio a varejo de motocicletas e motonetas novas')
G;45;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;454;Comércio, manutenção e reparação de motocicletas, peças e acessórios;45412;Comércio por atacado e a varejo de motocicletas, peças e acessórios;4541204;Comércio a varejo de motocicletas e motonetas usadas;('G','45','COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS','454','Comércio, manutenção e reparação de motocicletas, peças e acessórios','45412','Comércio por atacado e a varejo de motocicletas, peças e acessórios','4541204','Comércio a varejo de motocicletas e motonetas usadas')
G;45;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;454;Comércio, manutenção e reparação de motocicletas, peças e acessórios;45412;Comércio por atacado e a varejo de motocicletas, peças e acessórios;4541206;Comércio a varejo de peças e acessórios novos para motocicletas e motonetas;('G','45','COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS','454','Comércio, manutenção e reparação de motocicletas, peças e acessórios','45412','Comércio por atacado e a varejo de motocicletas, peças e acessórios','4541206','Comércio a varejo de peças e acessórios novos para motocicletas e motonetas')
G;45;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;454;Comércio, manutenção e reparação de motocicletas, peças e acessórios;45412;Comércio por atacado e a varejo de motocicletas, peças e acessórios;4541207;Comércio a varejo de peças e acessórios usados para motocicletas e motonetas;('G','45','COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS','454','Comércio, manutenção e reparação de motocicletas, peças e acessórios','45412','Comércio por atacado e a varejo de motocicletas, peças e acessórios','4541207','Comércio a varejo de peças e acessórios usados para motocicletas e motonetas')
G;45;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;454;Comércio, manutenção e reparação de motocicletas, peças e acessórios;45421;Representantes comerciais e agentes do comércio de motocicletas, peças e acessórios;4542101;Representantes comerciais e agentes do comércio de motocicletas e motonetas, peças e acessórios;('G','45','COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS','454','Comércio, manutenção e reparação de motocicletas, peças e acessórios','45421','Representantes comerciais e agentes do comércio de motocicletas, peças e acessórios','4542101','Representantes comerciais e agentes do comércio de motocicletas e motonetas, peças e acessórios')
G;45;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;454;Comércio, manutenção e reparação de motocicletas, peças e acessórios;45421;Representantes comerciais e agentes do comércio de motocicletas, peças e acessórios;4542102;Comércio sob consignação de motocicletas e motonetas;('G','45','COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS','454','Comércio, manutenção e reparação de motocicletas, peças e acessórios','45421','Representantes comerciais e agentes do comércio de motocicletas, peças e acessórios','4542102','Comércio sob consignação de motocicletas e motonetas')
G;45;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;454;Comércio, manutenção e reparação de motocicletas, peças e acessórios;45439;Manutenção e reparação de motocicletas;4543900;Manutenção e reparação de motocicletas e motonetas;('G','45','COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS','454','Comércio, manutenção e reparação de motocicletas, peças e acessórios','45439','Manutenção e reparação de motocicletas','4543900','Manutenção e reparação de motocicletas e motonetas')
G;46;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS;461;Representantes comerciais e agentes do comércio, exceto de veículos automotores e motocicletas;46117;Representantes comerciais e agentes do comércio de matérias-primas agrícolas e animais vivos;4611700;Representantes comerciais e agentes do comércio de matérias-primas agrícolas e animais vivos;('G','46','COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS','461','Representantes comerciais e agentes do comércio, exceto de veículos automotores e motocicletas','46117','Representantes comerciais e agentes do comércio de matérias-primas agrícolas e animais vivos','4611700','Representantes comerciais e agentes do comércio de matérias-primas agrícolas e animais vivos')
G;46;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS;461;Representantes comerciais e agentes do comércio, exceto de veículos automotores e motocicletas;46125;Representantes comerciais e agentes do comércio de combustíveis, minerais, produtos siderúrgicos e químicos;4612500;Representantes comerciais e agentes do comércio de combustíveis, minerais, produtos siderúrgicos e químicos;('G','46','COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS','461','Representantes comerciais e agentes do comércio, exceto de veículos automotores e motocicletas','46125','Representantes comerciais e agentes do comércio de combustíveis, minerais, produtos siderúrgicos e químicos','4612500','Representantes comerciais e agentes do comércio de combustíveis, minerais, produtos siderúrgicos e químicos')
G;46;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS;461;Representantes comerciais e agentes do comércio, exceto de veículos automotores e motocicletas;46133;Representantes comerciais e agentes do comércio de madeira, material de construção e ferragens;4613300;Representantes comerciais e agentes do comércio de madeira, material de construção e ferragens;('G','46','COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS','461','Representantes comerciais e agentes do comércio, exceto de veículos automotores e motocicletas','46133','Representantes comerciais e agentes do comércio de madeira, material de construção e ferragens','4613300','Representantes comerciais e agentes do comércio de madeira, material de construção e ferragens')
G;46;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS;461;Representantes comerciais e agentes do comércio, exceto de veículos automotores e motocicletas;46141;Representantes comerciais e agentes do comércio de máquinas, equipamentos, embarcações e aeronaves;4614100;Representantes comerciais e agentes do comércio de máquinas, equipamentos, embarcações e aeronaves;('G','46','COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS','461','Representantes comerciais e agentes do comércio, exceto de veículos automotores e motocicletas','46141','Representantes comerciais e agentes do comércio de máquinas, equipamentos, embarcações e aeronaves','4614100','Representantes comerciais e agentes do comércio de máquinas, equipamentos, embarcações e aeronaves')
G;46;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS;461;Representantes comerciais e agentes do comércio, exceto de veículos automotores e motocicletas;46150;Representantes comerciais e agentes do comércio de eletrodomésticos, móveis e artigos de uso doméstico;4615000;Representantes comerciais e agentes do comércio de eletrodomésticos, móveis e artigos de uso doméstico;('G','46','COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS','461','Representantes comerciais e agentes do comércio, exceto de veículos automotores e motocicletas','46150','Representantes comerciais e agentes do comércio de eletrodomésticos, móveis e artigos de uso doméstico','4615000','Representantes comerciais e agentes do comércio de eletrodomésticos, móveis e artigos de uso doméstico')
G;46;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS;461;Representantes comerciais e agentes do comércio, exceto de veículos automotores e motocicletas;46168;Representantes comerciais e agentes do comércio de têxteis, vestuário, calçados e artigos de viagem;4616800;Representantes comerciais e agentes do comércio de têxteis, vestuário, calçados e artigos de viagem;('G','46','COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS','461','Representantes comerciais e agentes do comércio, exceto de veículos automotores e motocicletas','46168','Representantes comerciais e agentes do comércio de têxteis, vestuário, calçados e artigos de viagem','4616800','Representantes comerciais e agentes do comércio de têxteis, vestuário, calçados e artigos de viagem')
G;46;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS;461;Representantes comerciais e agentes do comércio, exceto de veículos automotores e motocicletas;46176;Representantes comerciais e agentes do comércio de produtos alimentícios, bebidas e fumo;4617600;Representantes comerciais e agentes do comércio de produtos alimentícios, bebidas e fumo;('G','46','COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS','461','Representantes comerciais e agentes do comércio, exceto de veículos automotores e motocicletas','46176','Representantes comerciais e agentes do comércio de produtos alimentícios, bebidas e fumo','4617600','Representantes comerciais e agentes do comércio de produtos alimentícios, bebidas e fumo')
G;46;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS;461;Representantes comerciais e agentes do comércio, exceto de veículos automotores e motocicletas;46184;Representantes comerciais e agentes do comércio especializado em produtos não especificados anteriormente;4618401;Representantes comerciais e agentes do comércio de medicamentos, cosméticos e produtos de perfumaria;('G','46','COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS','461','Representantes comerciais e agentes do comércio, exceto de veículos automotores e motocicletas','46184','Representantes comerciais e agentes do comércio especializado em produtos não especificados anteriormente','4618401','Representantes comerciais e agentes do comércio de medicamentos, cosméticos e produtos de perfumaria')
G;46;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS;461;Representantes comerciais e agentes do comércio, exceto de veículos automotores e motocicletas;46184;Representantes comerciais e agentes do comércio especializado em produtos não especificados anteriormente;4618402;Representantes comerciais e agentes do comércio de instrumentos e materiais odonto-médico-hospitalares;('G','46','COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS','461','Representantes comerciais e agentes do comércio, exceto de veículos automotores e motocicletas','46184','Representantes comerciais e agentes do comércio especializado em produtos não especificados anteriormente','4618402','Representantes comerciais e agentes do comércio de instrumentos e materiais odonto-médico-hospitalares')
G;46;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS;461;Representantes comerciais e agentes do comércio, exceto de veículos automotores e motocicletas;46184;Representantes comerciais e agentes do comércio especializado em produtos não especificados anteriormente;4618403;Representantes comerciais e agentes do comércio de jornais, revistas e outras publicações;('G','46','COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS','461','Representantes comerciais e agentes do comércio, exceto de veículos automotores e motocicletas','46184','Representantes comerciais e agentes do comércio especializado em produtos não especificados anteriormente','4618403','Representantes comerciais e agentes do comércio de jornais, revistas e outras publicações')
